id_code,experiment,plate,well,sirna,experiment_type,dataset
HEPG2-01_2_G15,HEPG2-01,2,G15,384,HEPG2,train
HEPG2-01_2_G16,HEPG2-01,2,G16,918,HEPG2,train
HEPG2-01_2_G17,HEPG2-01,2,G17,859,HEPG2,train
HEPG2-01_2_G18,HEPG2-01,2,G18,72,HEPG2,train
HEPG2-01_2_G19,HEPG2-01,2,G19,736,HEPG2,train
HEPG2-01_2_G20,HEPG2-01,2,G20,550,HEPG2,train
HEPG2-01_2_G21,HEPG2-01,2,G21,1032,HEPG2,train
HEPG2-01_2_G22,HEPG2-01,2,G22,424,HEPG2,train
HEPG2-01_2_G23,HEPG2-01,2,G23,1098,HEPG2,train
HEPG2-01_2_H02,HEPG2-01,2,H02,236,HEPG2,train
HEPG2-01_2_H04,HEPG2-01,2,H04,1078,HEPG2,train
HEPG2-01_2_H05,HEPG2-01,2,H05,1077,HEPG2,train
HEPG2-01_2_H06,HEPG2-01,2,H06,558,HEPG2,train
HEPG2-01_2_H08,HEPG2-01,2,H08,600,HEPG2,train
HEPG2-01_2_H09,HEPG2-01,2,H09,19,HEPG2,train
HEPG2-01_2_H10,HEPG2-01,2,H10,801,HEPG2,train
HEPG2-01_2_H12,HEPG2-01,2,H12,1043,HEPG2,train
HEPG2-01_2_H13,HEPG2-01,2,H13,754,HEPG2,train
HEPG2-01_2_H14,HEPG2-01,2,H14,640,HEPG2,train
HEPG2-01_2_H16,HEPG2-01,2,H16,330,HEPG2,train
HEPG2-01_2_H17,HEPG2-01,2,H17,804,HEPG2,train
HEPG2-01_2_H18,HEPG2-01,2,H18,166,HEPG2,train
HEPG2-01_2_H20,HEPG2-01,2,H20,905,HEPG2,train
HEPG2-01_2_H21,HEPG2-01,2,H21,28,HEPG2,train
HEPG2-01_2_H23,HEPG2-01,2,H23,729,HEPG2,train
HEPG2-01_2_I02,HEPG2-01,2,I02,149,HEPG2,train
HEPG2-01_2_I03,HEPG2-01,2,I03,342,HEPG2,train
HEPG2-01_2_I04,HEPG2-01,2,I04,495,HEPG2,train
HEPG2-01_2_I05,HEPG2-01,2,I05,601,HEPG2,train
HEPG2-01_2_I06,HEPG2-01,2,I06,571,HEPG2,train
HEPG2-01_2_I07,HEPG2-01,2,I07,903,HEPG2,train
HEPG2-01_2_I08,HEPG2-01,2,I08,218,HEPG2,train
HEPG2-01_2_I09,HEPG2-01,2,I09,351,HEPG2,train
HEPG2-01_2_I10,HEPG2-01,2,I10,856,HEPG2,train
HEPG2-01_2_I11,HEPG2-01,2,I11,404,HEPG2,train
HEPG2-01_2_I12,HEPG2-01,2,I12,81,HEPG2,train
HEPG2-01_2_I13,HEPG2-01,2,I13,1064,HEPG2,train
HEPG2-01_2_I14,HEPG2-01,2,I14,284,HEPG2,train
HEPG2-01_2_I15,HEPG2-01,2,I15,639,HEPG2,train
HEPG2-01_2_I16,HEPG2-01,2,I16,766,HEPG2,train
HEPG2-01_2_I17,HEPG2-01,2,I17,529,HEPG2,train
HEPG2-01_2_I18,HEPG2-01,2,I18,111,HEPG2,train
HEPG2-01_2_I19,HEPG2-01,2,I19,723,HEPG2,train
HEPG2-01_2_I20,HEPG2-01,2,I20,165,HEPG2,train
HEPG2-01_2_I21,HEPG2-01,2,I21,492,HEPG2,train
HEPG2-01_2_I22,HEPG2-01,2,I22,896,HEPG2,train
HEPG2-01_2_I23,HEPG2-01,2,I23,927,HEPG2,train
HEPG2-01_2_J02,HEPG2-01,2,J02,623,HEPG2,train
HEPG2-01_2_J04,HEPG2-01,2,J04,169,HEPG2,train
HEPG2-01_2_J05,HEPG2-01,2,J05,1070,HEPG2,train
HEPG2-01_2_J06,HEPG2-01,2,J06,851,HEPG2,train
HEPG2-01_2_J08,HEPG2-01,2,J08,1017,HEPG2,train
HEPG2-01_2_J09,HEPG2-01,2,J09,651,HEPG2,train
HEPG2-01_2_J10,HEPG2-01,2,J10,66,HEPG2,train
HEPG2-01_2_J12,HEPG2-01,2,J12,857,HEPG2,train
HEPG2-01_2_J13,HEPG2-01,2,J13,909,HEPG2,train
HEPG2-01_2_J14,HEPG2-01,2,J14,789,HEPG2,train
HEPG2-01_2_J16,HEPG2-01,2,J16,730,HEPG2,train
HEPG2-01_2_J17,HEPG2-01,2,J17,381,HEPG2,train
HEPG2-01_2_J18,HEPG2-01,2,J18,160,HEPG2,train
HEPG2-01_2_J20,HEPG2-01,2,J20,932,HEPG2,train
HEPG2-01_2_J21,HEPG2-01,2,J21,467,HEPG2,train
HEPG2-01_2_J23,HEPG2-01,2,J23,11,HEPG2,train
HEPG2-01_2_K02,HEPG2-01,2,K02,852,HEPG2,train
HEPG2-01_2_K03,HEPG2-01,2,K03,507,HEPG2,train
HEPG2-01_2_K04,HEPG2-01,2,K04,579,HEPG2,train
HEPG2-01_2_K05,HEPG2-01,2,K05,876,HEPG2,train
HEPG2-01_2_K06,HEPG2-01,2,K06,100,HEPG2,train
HEPG2-01_2_K07,HEPG2-01,2,K07,425,HEPG2,train
HEPG2-01_2_K08,HEPG2-01,2,K08,428,HEPG2,train
HEPG2-01_2_K09,HEPG2-01,2,K09,731,HEPG2,train
HEPG2-01_2_K10,HEPG2-01,2,K10,968,HEPG2,train
HEPG2-01_2_K11,HEPG2-01,2,K11,1052,HEPG2,train
HEPG2-01_2_K12,HEPG2-01,2,K12,118,HEPG2,train
HEPG2-01_2_K13,HEPG2-01,2,K13,60,HEPG2,train
HEPG2-01_2_K14,HEPG2-01,2,K14,43,HEPG2,train
HEPG2-01_2_K15,HEPG2-01,2,K15,219,HEPG2,train
HEPG2-01_2_K16,HEPG2-01,2,K16,1035,HEPG2,train
HEPG2-01_2_K17,HEPG2-01,2,K17,701,HEPG2,train
HEPG2-01_2_K18,HEPG2-01,2,K18,461,HEPG2,train
HEPG2-01_2_K19,HEPG2-01,2,K19,245,HEPG2,train
HEPG2-01_2_K20,HEPG2-01,2,K20,697,HEPG2,train
HEPG2-01_2_K21,HEPG2-01,2,K21,580,HEPG2,train
HEPG2-01_2_K22,HEPG2-01,2,K22,1088,HEPG2,train
HEPG2-01_2_K23,HEPG2-01,2,K23,659,HEPG2,train
HEPG2-01_2_L02,HEPG2-01,2,L02,915,HEPG2,train
HEPG2-01_2_L03,HEPG2-01,2,L03,132,HEPG2,train
HEPG2-01_2_L04,HEPG2-01,2,L04,383,HEPG2,train
HEPG2-01_2_L05,HEPG2-01,2,L05,454,HEPG2,train
HEPG2-01_2_L06,HEPG2-01,2,L06,93,HEPG2,train
HEPG2-01_2_L07,HEPG2-01,2,L07,447,HEPG2,train
HEPG2-01_2_L08,HEPG2-01,2,L08,78,HEPG2,train
HEPG2-01_2_L09,HEPG2-01,2,L09,776,HEPG2,train
HEPG2-01_2_L10,HEPG2-01,2,L10,233,HEPG2,train
HEPG2-01_2_L11,HEPG2-01,2,L11,434,HEPG2,train
HEPG2-01_2_L12,HEPG2-01,2,L12,721,HEPG2,train
HEPG2-01_2_L13,HEPG2-01,2,L13,57,HEPG2,train
HEPG2-01_2_L14,HEPG2-01,2,L14,542,HEPG2,train
HEPG2-01_2_L15,HEPG2-01,2,L15,1083,HEPG2,train
HEPG2-01_2_L16,HEPG2-01,2,L16,334,HEPG2,train
HEPG2-01_2_L17,HEPG2-01,2,L17,1092,HEPG2,train
HEPG2-01_2_L18,HEPG2-01,2,L18,1030,HEPG2,train
HEPG2-01_2_L19,HEPG2-01,2,L19,407,HEPG2,train
HEPG2-01_2_L20,HEPG2-01,2,L20,615,HEPG2,train
HEPG2-01_2_L21,HEPG2-01,2,L21,879,HEPG2,train
HEPG2-01_2_L22,HEPG2-01,2,L22,913,HEPG2,train
HEPG2-01_2_L23,HEPG2-01,2,L23,421,HEPG2,train
HEPG2-01_2_M02,HEPG2-01,2,M02,20,HEPG2,train
HEPG2-01_2_M04,HEPG2-01,2,M04,225,HEPG2,train
HEPG2-01_2_M05,HEPG2-01,2,M05,269,HEPG2,train
HEPG2-01_2_M06,HEPG2-01,2,M06,27,HEPG2,train
HEPG2-01_2_M08,HEPG2-01,2,M08,535,HEPG2,train
HEPG2-01_2_M09,HEPG2-01,2,M09,390,HEPG2,train
HEPG2-01_2_M10,HEPG2-01,2,M10,682,HEPG2,train
HEPG2-01_2_M12,HEPG2-01,2,M12,902,HEPG2,train
HEPG2-01_2_M13,HEPG2-01,2,M13,946,HEPG2,train
HEPG2-01_2_M14,HEPG2-01,2,M14,685,HEPG2,train
HEPG2-01_2_M16,HEPG2-01,2,M16,1058,HEPG2,train
HEPG2-01_2_M17,HEPG2-01,2,M17,669,HEPG2,train
HEPG2-01_2_M18,HEPG2-01,2,M18,64,HEPG2,train
HEPG2-01_2_M20,HEPG2-01,2,M20,779,HEPG2,train
HEPG2-01_2_M21,HEPG2-01,2,M21,837,HEPG2,train
HEPG2-01_2_M23,HEPG2-01,2,M23,452,HEPG2,train
HEPG2-01_2_N02,HEPG2-01,2,N02,44,HEPG2,train
HEPG2-01_2_N03,HEPG2-01,2,N03,732,HEPG2,train
HEPG2-01_2_N04,HEPG2-01,2,N04,898,HEPG2,train
HEPG2-01_2_N05,HEPG2-01,2,N05,61,HEPG2,train
HEPG2-01_2_N06,HEPG2-01,2,N06,788,HEPG2,train
HEPG2-01_2_N07,HEPG2-01,2,N07,52,HEPG2,train
HEPG2-01_2_N08,HEPG2-01,2,N08,1047,HEPG2,train
HEPG2-01_2_N09,HEPG2-01,2,N09,1090,HEPG2,train
HEPG2-01_2_N10,HEPG2-01,2,N10,412,HEPG2,train
HEPG2-01_2_N11,HEPG2-01,2,N11,429,HEPG2,train
HEPG2-01_2_N12,HEPG2-01,2,N12,47,HEPG2,train
HEPG2-01_2_N13,HEPG2-01,2,N13,1003,HEPG2,train
HEPG2-01_2_N14,HEPG2-01,2,N14,1016,HEPG2,train
HEPG2-01_2_N15,HEPG2-01,2,N15,257,HEPG2,train
HEPG2-01_2_N16,HEPG2-01,2,N16,569,HEPG2,train
HEPG2-01_2_N17,HEPG2-01,2,N17,867,HEPG2,train
HEPG2-01_2_N18,HEPG2-01,2,N18,874,HEPG2,train
HEPG2-01_2_N19,HEPG2-01,2,N19,317,HEPG2,train
HEPG2-01_2_N20,HEPG2-01,2,N20,178,HEPG2,train
HEPG2-01_2_N21,HEPG2-01,2,N21,642,HEPG2,train
HEPG2-01_2_N22,HEPG2-01,2,N22,813,HEPG2,train
HEPG2-01_2_N23,HEPG2-01,2,N23,726,HEPG2,train
HEPG2-01_2_O02,HEPG2-01,2,O02,175,HEPG2,train
HEPG2-01_2_O03,HEPG2-01,2,O03,216,HEPG2,train
HEPG2-01_2_O04,HEPG2-01,2,O04,1063,HEPG2,train
HEPG2-01_2_O05,HEPG2-01,2,O05,182,HEPG2,train
HEPG2-01_2_O06,HEPG2-01,2,O06,562,HEPG2,train
HEPG2-01_2_O07,HEPG2-01,2,O07,511,HEPG2,train
HEPG2-01_2_O08,HEPG2-01,2,O08,376,HEPG2,train
HEPG2-01_2_O09,HEPG2-01,2,O09,865,HEPG2,train
HEPG2-01_2_O10,HEPG2-01,2,O10,830,HEPG2,train
HEPG2-01_2_O11,HEPG2-01,2,O11,654,HEPG2,train
HEPG2-01_2_O12,HEPG2-01,2,O12,329,HEPG2,train
HEPG2-01_2_O13,HEPG2-01,2,O13,753,HEPG2,train
HEPG2-01_2_O14,HEPG2-01,2,O14,7,HEPG2,train
HEPG2-01_2_O15,HEPG2-01,2,O15,1049,HEPG2,train
HEPG2-01_2_O16,HEPG2-01,2,O16,83,HEPG2,train
HEPG2-01_2_O17,HEPG2-01,2,O17,662,HEPG2,train
HEPG2-01_2_O18,HEPG2-01,2,O18,988,HEPG2,train
HEPG2-01_2_O19,HEPG2-01,2,O19,544,HEPG2,train
HEPG2-01_2_O20,HEPG2-01,2,O20,357,HEPG2,train
HEPG2-01_2_O21,HEPG2-01,2,O21,967,HEPG2,train
HEPG2-01_2_O22,HEPG2-01,2,O22,790,HEPG2,train
HEPG2-01_2_O23,HEPG2-01,2,O23,1024,HEPG2,train
HEPG2-01_3_B03,HEPG2-01,3,B03,39,HEPG2,train
HEPG2-01_3_B04,HEPG2-01,3,B04,716,HEPG2,train
HEPG2-01_3_B05,HEPG2-01,3,B05,449,HEPG2,train
HEPG2-01_3_B06,HEPG2-01,3,B06,595,HEPG2,train
HEPG2-01_3_B07,HEPG2-01,3,B07,617,HEPG2,train
HEPG2-01_3_B08,HEPG2-01,3,B08,62,HEPG2,train
HEPG2-01_3_B09,HEPG2-01,3,B09,551,HEPG2,train
HEPG2-01_3_B10,HEPG2-01,3,B10,311,HEPG2,train
HEPG2-01_3_B11,HEPG2-01,3,B11,664,HEPG2,train
HEPG2-01_3_B12,HEPG2-01,3,B12,1093,HEPG2,train
HEPG2-01_3_B13,HEPG2-01,3,B13,422,HEPG2,train
HEPG2-01_3_B14,HEPG2-01,3,B14,886,HEPG2,train
HEPG2-01_3_B15,HEPG2-01,3,B15,463,HEPG2,train
HEPG2-01_3_B16,HEPG2-01,3,B16,443,HEPG2,train
HEPG2-01_3_B17,HEPG2-01,3,B17,554,HEPG2,train
HEPG2-01_3_B18,HEPG2-01,3,B18,435,HEPG2,train
HEPG2-01_3_B19,HEPG2-01,3,B19,401,HEPG2,train
HEPG2-01_3_B20,HEPG2-01,3,B20,368,HEPG2,train
HEPG2-01_3_B21,HEPG2-01,3,B21,933,HEPG2,train
HEPG2-01_3_B22,HEPG2-01,3,B22,186,HEPG2,train
HEPG2-01_3_B23,HEPG2-01,3,B23,163,HEPG2,train
HEPG2-01_3_C02,HEPG2-01,3,C02,866,HEPG2,train
HEPG2-01_3_C04,HEPG2-01,3,C04,679,HEPG2,train
HEPG2-01_3_C05,HEPG2-01,3,C05,807,HEPG2,train
HEPG2-01_3_C06,HEPG2-01,3,C06,365,HEPG2,train
HEPG2-01_3_C08,HEPG2-01,3,C08,989,HEPG2,train
HEPG2-01_3_C09,HEPG2-01,3,C09,394,HEPG2,train
HEPG2-01_3_C10,HEPG2-01,3,C10,942,HEPG2,train
HEPG2-01_3_C12,HEPG2-01,3,C12,901,HEPG2,train
HEPG2-01_3_C13,HEPG2-01,3,C13,127,HEPG2,train
HEPG2-01_3_C14,HEPG2-01,3,C14,583,HEPG2,train
HEPG2-01_3_C16,HEPG2-01,3,C16,49,HEPG2,train
HEPG2-01_3_C17,HEPG2-01,3,C17,516,HEPG2,train
HEPG2-01_3_C18,HEPG2-01,3,C18,546,HEPG2,train
HEPG2-01_3_C20,HEPG2-01,3,C20,485,HEPG2,train
HEPG2-01_3_C21,HEPG2-01,3,C21,51,HEPG2,train
HEPG2-01_3_C23,HEPG2-01,3,C23,310,HEPG2,train
HEPG2-01_3_D02,HEPG2-01,3,D02,777,HEPG2,train
HEPG2-01_3_D03,HEPG2-01,3,D03,530,HEPG2,train
HEPG2-01_3_D04,HEPG2-01,3,D04,377,HEPG2,train
HEPG2-01_3_D05,HEPG2-01,3,D05,338,HEPG2,train
HEPG2-01_3_D06,HEPG2-01,3,D06,515,HEPG2,train
HEPG2-01_3_D07,HEPG2-01,3,D07,375,HEPG2,train
HEPG2-01_3_D08,HEPG2-01,3,D08,382,HEPG2,train
HEPG2-01_3_D09,HEPG2-01,3,D09,593,HEPG2,train
HEPG2-01_3_D10,HEPG2-01,3,D10,690,HEPG2,train
HEPG2-01_3_D11,HEPG2-01,3,D11,665,HEPG2,train
HEPG2-01_3_D12,HEPG2-01,3,D12,815,HEPG2,train
HEPG2-01_3_D13,HEPG2-01,3,D13,115,HEPG2,train
HEPG2-01_3_D14,HEPG2-01,3,D14,1012,HEPG2,train
HEPG2-01_3_D15,HEPG2-01,3,D15,755,HEPG2,train
HEPG2-01_3_D16,HEPG2-01,3,D16,1086,HEPG2,train
HEPG2-01_3_D17,HEPG2-01,3,D17,267,HEPG2,train
HEPG2-01_3_D18,HEPG2-01,3,D18,183,HEPG2,train
HEPG2-01_3_D19,HEPG2-01,3,D19,174,HEPG2,train
HEPG2-01_3_D20,HEPG2-01,3,D20,1014,HEPG2,train
HEPG2-01_3_D21,HEPG2-01,3,D21,510,HEPG2,train
HEPG2-01_3_D22,HEPG2-01,3,D22,1074,HEPG2,train
HEPG2-01_3_D23,HEPG2-01,3,D23,768,HEPG2,train
HEPG2-01_3_E02,HEPG2-01,3,E02,168,HEPG2,train
HEPG2-01_3_E03,HEPG2-01,3,E03,599,HEPG2,train
HEPG2-01_3_E04,HEPG2-01,3,E04,494,HEPG2,train
HEPG2-01_3_E05,HEPG2-01,3,E05,300,HEPG2,train
HEPG2-01_3_E06,HEPG2-01,3,E06,250,HEPG2,train
HEPG2-01_3_E07,HEPG2-01,3,E07,691,HEPG2,train
HEPG2-01_3_E08,HEPG2-01,3,E08,545,HEPG2,train
HEPG2-01_3_E09,HEPG2-01,3,E09,719,HEPG2,train
HEPG2-01_3_E10,HEPG2-01,3,E10,977,HEPG2,train
HEPG2-01_3_E11,HEPG2-01,3,E11,29,HEPG2,train
HEPG2-01_3_E12,HEPG2-01,3,E12,520,HEPG2,train
HEPG2-01_3_E13,HEPG2-01,3,E13,608,HEPG2,train
HEPG2-01_3_E14,HEPG2-01,3,E14,142,HEPG2,train
HEPG2-01_3_E15,HEPG2-01,3,E15,564,HEPG2,train
HEPG2-01_3_E16,HEPG2-01,3,E16,707,HEPG2,train
HEPG2-01_3_E17,HEPG2-01,3,E17,197,HEPG2,train
HEPG2-01_3_E18,HEPG2-01,3,E18,198,HEPG2,train
HEPG2-01_3_E19,HEPG2-01,3,E19,369,HEPG2,train
HEPG2-01_3_E20,HEPG2-01,3,E20,512,HEPG2,train
HEPG2-01_3_E21,HEPG2-01,3,E21,802,HEPG2,train
HEPG2-01_3_E22,HEPG2-01,3,E22,248,HEPG2,train
HEPG2-01_3_E23,HEPG2-01,3,E23,774,HEPG2,train
HEPG2-01_3_F02,HEPG2-01,3,F02,819,HEPG2,train
HEPG2-01_3_F04,HEPG2-01,3,F04,863,HEPG2,train
HEPG2-01_3_F05,HEPG2-01,3,F05,438,HEPG2,train
HEPG2-01_3_F06,HEPG2-01,3,F06,648,HEPG2,train
HEPG2-01_3_F08,HEPG2-01,3,F08,271,HEPG2,train
HEPG2-01_3_F09,HEPG2-01,3,F09,999,HEPG2,train
HEPG2-01_3_F10,HEPG2-01,3,F10,632,HEPG2,train
HEPG2-01_3_F12,HEPG2-01,3,F12,405,HEPG2,train
HEPG2-01_3_F13,HEPG2-01,3,F13,818,HEPG2,train
HEPG2-01_3_F14,HEPG2-01,3,F14,686,HEPG2,train
HEPG2-01_3_F16,HEPG2-01,3,F16,145,HEPG2,train
HEPG2-01_3_F17,HEPG2-01,3,F17,864,HEPG2,train
HEPG2-01_3_F18,HEPG2-01,3,F18,53,HEPG2,train
HEPG2-01_3_F20,HEPG2-01,3,F20,861,HEPG2,train
HEPG2-01_3_F21,HEPG2-01,3,F21,1051,HEPG2,train
HEPG2-01_3_F23,HEPG2-01,3,F23,821,HEPG2,train
HEPG2-01_3_G02,HEPG2-01,3,G02,173,HEPG2,train
HEPG2-01_3_G03,HEPG2-01,3,G03,796,HEPG2,train
HEPG2-01_3_G04,HEPG2-01,3,G04,185,HEPG2,train
HEPG2-01_3_G05,HEPG2-01,3,G05,869,HEPG2,train
HEPG2-01_3_G06,HEPG2-01,3,G06,1000,HEPG2,train
HEPG2-01_3_G07,HEPG2-01,3,G07,995,HEPG2,train
HEPG2-01_3_G08,HEPG2-01,3,G08,167,HEPG2,train
HEPG2-01_3_G09,HEPG2-01,3,G09,895,HEPG2,train
HEPG2-01_3_G10,HEPG2-01,3,G10,590,HEPG2,train
HEPG2-01_3_G11,HEPG2-01,3,G11,380,HEPG2,train
HEPG2-01_3_G12,HEPG2-01,3,G12,820,HEPG2,train
HEPG2-01_3_G13,HEPG2-01,3,G13,727,HEPG2,train
HEPG2-01_3_G14,HEPG2-01,3,G14,625,HEPG2,train
HEPG2-01_3_G15,HEPG2-01,3,G15,644,HEPG2,train
HEPG2-01_3_G16,HEPG2-01,3,G16,633,HEPG2,train
HEPG2-01_3_G17,HEPG2-01,3,G17,943,HEPG2,train
HEPG2-01_3_G18,HEPG2-01,3,G18,480,HEPG2,train
HEPG2-01_3_G19,HEPG2-01,3,G19,387,HEPG2,train
HEPG2-01_3_G20,HEPG2-01,3,G20,816,HEPG2,train
HEPG2-01_3_G21,HEPG2-01,3,G21,215,HEPG2,train
HEPG2-01_3_G22,HEPG2-01,3,G22,1068,HEPG2,train
HEPG2-01_3_G23,HEPG2-01,3,G23,955,HEPG2,train
HEPG2-01_3_H02,HEPG2-01,3,H02,636,HEPG2,train
HEPG2-01_3_H04,HEPG2-01,3,H04,90,HEPG2,train
HEPG2-01_3_H05,HEPG2-01,3,H05,190,HEPG2,train
HEPG2-01_3_H06,HEPG2-01,3,H06,171,HEPG2,train
HEPG2-01_3_H08,HEPG2-01,3,H08,121,HEPG2,train
HEPG2-01_3_H09,HEPG2-01,3,H09,678,HEPG2,train
HEPG2-01_3_H10,HEPG2-01,3,H10,477,HEPG2,train
HEPG2-01_3_H12,HEPG2-01,3,H12,860,HEPG2,train
HEPG2-01_3_H13,HEPG2-01,3,H13,637,HEPG2,train
HEPG2-01_3_H14,HEPG2-01,3,H14,936,HEPG2,train
HEPG2-01_3_H16,HEPG2-01,3,H16,586,HEPG2,train
HEPG2-01_3_H17,HEPG2-01,3,H17,805,HEPG2,train
HEPG2-01_3_H18,HEPG2-01,3,H18,671,HEPG2,train
HEPG2-01_3_H20,HEPG2-01,3,H20,627,HEPG2,train
HEPG2-01_3_H21,HEPG2-01,3,H21,184,HEPG2,train
HEPG2-01_3_H23,HEPG2-01,3,H23,135,HEPG2,train
HEPG2-01_3_I02,HEPG2-01,3,I02,848,HEPG2,train
HEPG2-01_3_I03,HEPG2-01,3,I03,808,HEPG2,train
HEPG2-01_3_I04,HEPG2-01,3,I04,337,HEPG2,train
HEPG2-01_3_I05,HEPG2-01,3,I05,908,HEPG2,train
HEPG2-01_3_I06,HEPG2-01,3,I06,291,HEPG2,train
HEPG2-01_3_I07,HEPG2-01,3,I07,616,HEPG2,train
HEPG2-01_3_I08,HEPG2-01,3,I08,4,HEPG2,train
HEPG2-01_3_I09,HEPG2-01,3,I09,125,HEPG2,train
HEPG2-01_3_I10,HEPG2-01,3,I10,672,HEPG2,train
HEPG2-01_3_I11,HEPG2-01,3,I11,491,HEPG2,train
HEPG2-01_3_I12,HEPG2-01,3,I12,940,HEPG2,train
HEPG2-01_3_I13,HEPG2-01,3,I13,244,HEPG2,train
HEPG2-01_3_I14,HEPG2-01,3,I14,326,HEPG2,train
HEPG2-01_3_I15,HEPG2-01,3,I15,402,HEPG2,train
HEPG2-01_3_I16,HEPG2-01,3,I16,1071,HEPG2,train
HEPG2-01_3_I17,HEPG2-01,3,I17,114,HEPG2,train
HEPG2-01_3_I18,HEPG2-01,3,I18,963,HEPG2,train
HEPG2-01_3_I19,HEPG2-01,3,I19,448,HEPG2,train
HEPG2-01_3_I20,HEPG2-01,3,I20,252,HEPG2,train
HEPG2-01_3_I21,HEPG2-01,3,I21,265,HEPG2,train
HEPG2-01_3_I22,HEPG2-01,3,I22,504,HEPG2,train
HEPG2-01_3_I23,HEPG2-01,3,I23,490,HEPG2,train
HEPG2-01_3_J02,HEPG2-01,3,J02,1087,HEPG2,train
HEPG2-01_3_J04,HEPG2-01,3,J04,1059,HEPG2,train
HEPG2-01_3_J05,HEPG2-01,3,J05,347,HEPG2,train
HEPG2-01_3_J06,HEPG2-01,3,J06,214,HEPG2,train
HEPG2-01_3_J08,HEPG2-01,3,J08,84,HEPG2,train
HEPG2-01_3_J09,HEPG2-01,3,J09,1029,HEPG2,train
HEPG2-01_3_J10,HEPG2-01,3,J10,658,HEPG2,train
HEPG2-01_3_J12,HEPG2-01,3,J12,873,HEPG2,train
HEPG2-01_3_J13,HEPG2-01,3,J13,603,HEPG2,train
HEPG2-01_3_J14,HEPG2-01,3,J14,363,HEPG2,train
HEPG2-01_3_J16,HEPG2-01,3,J16,944,HEPG2,train
HEPG2-01_3_J17,HEPG2-01,3,J17,919,HEPG2,train
HEPG2-01_3_J18,HEPG2-01,3,J18,992,HEPG2,train
HEPG2-01_3_J20,HEPG2-01,3,J20,829,HEPG2,train
HEPG2-01_3_J21,HEPG2-01,3,J21,649,HEPG2,train
HEPG2-01_3_J23,HEPG2-01,3,J23,677,HEPG2,train
HEPG2-01_3_K02,HEPG2-01,3,K02,961,HEPG2,train
HEPG2-01_3_K03,HEPG2-01,3,K03,119,HEPG2,train
HEPG2-01_3_K04,HEPG2-01,3,K04,76,HEPG2,train
HEPG2-01_3_K05,HEPG2-01,3,K05,990,HEPG2,train
HEPG2-01_3_K06,HEPG2-01,3,K06,1034,HEPG2,train
HEPG2-01_3_K07,HEPG2-01,3,K07,487,HEPG2,train
HEPG2-01_3_K08,HEPG2-01,3,K08,99,HEPG2,train
HEPG2-01_3_K09,HEPG2-01,3,K09,32,HEPG2,train
HEPG2-01_3_K10,HEPG2-01,3,K10,548,HEPG2,train
HEPG2-01_3_K11,HEPG2-01,3,K11,748,HEPG2,train
HEPG2-01_3_K12,HEPG2-01,3,K12,410,HEPG2,train
HEPG2-01_3_K13,HEPG2-01,3,K13,289,HEPG2,train
HEPG2-01_3_K14,HEPG2-01,3,K14,782,HEPG2,train
HEPG2-01_3_K15,HEPG2-01,3,K15,652,HEPG2,train
HEPG2-01_3_K16,HEPG2-01,3,K16,134,HEPG2,train
HEPG2-01_3_K17,HEPG2-01,3,K17,1018,HEPG2,train
HEPG2-01_3_K18,HEPG2-01,3,K18,969,HEPG2,train
HEPG2-01_3_K19,HEPG2-01,3,K19,98,HEPG2,train
HEPG2-01_3_K20,HEPG2-01,3,K20,319,HEPG2,train
HEPG2-01_3_K21,HEPG2-01,3,K21,1099,HEPG2,train
HEPG2-01_3_K22,HEPG2-01,3,K22,65,HEPG2,train
HEPG2-01_3_K23,HEPG2-01,3,K23,314,HEPG2,train
HEPG2-01_3_L02,HEPG2-01,3,L02,666,HEPG2,train
HEPG2-01_3_L03,HEPG2-01,3,L03,122,HEPG2,train
HEPG2-01_3_L04,HEPG2-01,3,L04,234,HEPG2,train
HEPG2-01_3_L05,HEPG2-01,3,L05,283,HEPG2,train
HEPG2-01_3_L06,HEPG2-01,3,L06,578,HEPG2,train
HEPG2-01_3_L07,HEPG2-01,3,L07,159,HEPG2,train
HEPG2-01_3_L08,HEPG2-01,3,L08,359,HEPG2,train
HEPG2-01_3_L09,HEPG2-01,3,L09,246,HEPG2,train
HEPG2-01_3_L10,HEPG2-01,3,L10,1053,HEPG2,train
HEPG2-01_3_L11,HEPG2-01,3,L11,229,HEPG2,train
HEPG2-01_3_L12,HEPG2-01,3,L12,1085,HEPG2,train
HEPG2-01_3_L13,HEPG2-01,3,L13,210,HEPG2,train
HEPG2-01_3_L14,HEPG2-01,3,L14,769,HEPG2,train
HEPG2-01_3_L15,HEPG2-01,3,L15,278,HEPG2,train
HEPG2-01_3_L16,HEPG2-01,3,L16,970,HEPG2,train
HEPG2-01_3_L17,HEPG2-01,3,L17,738,HEPG2,train
HEPG2-01_3_L18,HEPG2-01,3,L18,629,HEPG2,train
HEPG2-01_3_L19,HEPG2-01,3,L19,123,HEPG2,train
HEPG2-01_3_L20,HEPG2-01,3,L20,35,HEPG2,train
HEPG2-01_3_L21,HEPG2-01,3,L21,259,HEPG2,train
HEPG2-01_3_L22,HEPG2-01,3,L22,1079,HEPG2,train
HEPG2-01_3_L23,HEPG2-01,3,L23,858,HEPG2,train
HEPG2-01_3_M02,HEPG2-01,3,M02,38,HEPG2,train
HEPG2-01_3_M04,HEPG2-01,3,M04,763,HEPG2,train
HEPG2-01_3_M05,HEPG2-01,3,M05,396,HEPG2,train
